sku_id;product_name;category;unit_of_measure;lead_time_days;economic_order_quantity;shelf_life_days;cost_price;estabelecimento_recomendacao;comunidade_recomendacao;descricao_produto;store_recommendation;community_recommendation;product_description
3144862;Bifinho Dogs Natural Origin Fruit Mix;Snacks-Cachorros;un;4;100;180;8.38;O estabelecimento recomenda Bifinho Cães Origem Natural Mix de Frutas para petiscos cachorros pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 4 dias.;A comunidade de cuidadores de pets avalia em 4.5/5, elogiando qualidade e durabilidade do produto Bifinho Cães Origem Natural Mix de Frutas.;Bifinho Cães Origem Natural Mix de Frutas é um item da categoria petiscos cachorros com validade de 180 dias e custo aproximado de R$8.38. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Bifinho Cães Origem Natural Mix de Frutas for petiscos cachorros due to high demand and great cost-benefit. Stock usually replenished in 4 days.;The pet caregivers community rates it 4/5, praising the quality and durability of the product Bifinho Cães Origem Natural Mix de Frutas.;Bifinho Cães Origem Natural Mix de Frutas belongs to the petiscos cachorros category, with a shelf life of 180 days and an approximate cost of $8.38. Perfect to meet your pet's specific needs with safety and comfort.
2989727;Fresh Meat Natural Formula Formula Adult Dogs Medium Chicken;rackets-cachorros;kg;13;300;365;76.51;O estabelecimento recomenda Ração Fórmula Natural Fresh Meat Cães Adultos Médio Frango para racoes cachorros pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 13 dias.;A comunidade de cuidadores de pets avalia em 5/5, elogiando qualidade e durabilidade do produto Ração Fórmula Natural Fresh Meat Cães Adultos Médio Frango.;Ração Fórmula Natural Fresh Meat Cães Adultos Médio Frango é um item da categoria racoes cachorros com validade de 365 dias e custo aproximado de R$76.51. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Ração Fórmula Natural Fresh Meat Cães Adultos Médio Frango for racoes cachorros due to high demand and great cost-benefit. Stock usually replenished in 13 days.;The pet caregivers community rates it 4.5/5, praising the quality and durability of the product Ração Fórmula Natural Fresh Meat Cães Adultos Médio Frango.;Ração Fórmula Natural Fresh Meat Cães Adultos Médio Frango belongs to the racoes cachorros category, with a shelf life of 365 days and an approximate cost of $76.51. Perfect to meet your pet's specific needs with safety and comfort.
3125704;Skull ornament in the decorated chest trem;fish;un;14;50;730;193.03;O estabelecimento recomenda Enfeite Caveira no Baú Decorada Trema para peixes pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 14 dias.;A comunidade de cuidadores de pets avalia em 4.5/5, elogiando qualidade e durabilidade do produto Enfeite Caveira no Baú Decorada Trema.;Enfeite Caveira no Baú Decorada Trema é um item da categoria peixes com validade de 730 dias e custo aproximado de R$193.03. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Enfeite Caveira no Baú Decorada Trema for peixes due to high demand and great cost-benefit. Stock usually replenished in 14 days.;The pet caregivers community rates it 4.5/5, praising the quality and durability of the product Enfeite Caveira no Baú Decorada Trema.;Enfeite Caveira no Baú Decorada Trema belongs to the peixes category, with a shelf life of 730 days and an approximate cost of $193.03. Perfect to meet your pet's specific needs with safety and comfort.
3107922;PET BED PET DUBERMABLE COLLOR BLACK;Casas-Camas-Cachorros;un;10;10;730;34.18;O estabelecimento recomenda Cama Pet Luxo Impermeável Collor Preto para casas camas cachorros pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 10 dias.;A comunidade de cuidadores de pets avalia em 4.5/5, elogiando qualidade e durabilidade do produto Cama Pet Luxo Impermeável Collor Preto.;Cama Pet Luxo Impermeável Collor Preto é um item da categoria casas camas cachorros com validade de 730 dias e custo aproximado de R$34.18. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Cama Pet Luxo Impermeável Collor Preto for casas camas cachorros due to high demand and great cost-benefit. Stock usually replenished in 10 days.;The pet caregivers community rates it 4/5, praising the quality and durability of the product Cama Pet Luxo Impermeável Collor Preto.;Cama Pet Luxo Impermeável Collor Preto belongs to the casas camas cachorros category, with a shelf life of 730 days and an approximate cost of $34.18. Perfect to meet your pet's specific needs with safety and comfort.
1032159;Cleaner Cand Zone;Hygiene-Lumpeza-Gatos;un;14;50;730;62.71;O estabelecimento recomenda Limpador Caixinha Cat Zone para higiene limpeza gatos pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 14 dias.;A comunidade de cuidadores de pets avalia em 5/5, elogiando qualidade e durabilidade do produto Limpador Caixinha Cat Zone.;Limpador Caixinha Cat Zone é um item da categoria higiene limpeza gatos com validade de 730 dias e custo aproximado de R$62.71. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Limpador Caixinha Cat Zone for higiene limpeza gatos due to high demand and great cost-benefit. Stock usually replenished in 14 days.;The pet caregivers community rates it 5/5, praising the quality and durability of the product Limpador Caixinha Cat Zone.;Limpador Caixinha Cat Zone belongs to the higiene limpeza gatos category, with a shelf life of 730 days and an approximate cost of $62.71. Perfect to meet your pet's specific needs with safety and comfort.
3126835;Red Red Latex Cyan Pig;cachorros toys;un;16;50;9999;72.37;O estabelecimento recomenda Brinquedo Porco Argola Látex C-Pet Vermelho para brinquedos cachorros pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 16 dias.;A comunidade de cuidadores de pets avalia em 4.5/5, elogiando qualidade e durabilidade do produto Brinquedo Porco Argola Látex C-Pet Vermelho.;Brinquedo Porco Argola Látex C-Pet Vermelho é um item da categoria brinquedos cachorros com validade de 9999 dias e custo aproximado de R$72.37. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Brinquedo Porco Argola Látex C-Pet Vermelho for brinquedos cachorros due to high demand and great cost-benefit. Stock usually replenished in 16 days.;The pet caregivers community rates it 4.5/5, praising the quality and durability of the product Brinquedo Porco Argola Látex C-Pet Vermelho.;Brinquedo Porco Argola Látex C-Pet Vermelho belongs to the brinquedos cachorros category, with a shelf life of 9999 days and an approximate cost of $72.37. Perfect to meet your pet's specific needs with safety and comfort.
3126103;Wet Ration Whiskas Patê Chicken;rackets;kg;6;300;365;232.53;O estabelecimento recomenda Ração Úmida Whiskas Patê Frango para racoes gatos pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 6 dias.;A comunidade de cuidadores de pets avalia em 4.5/5, elogiando qualidade e durabilidade do produto Ração Úmida Whiskas Patê Frango.;Ração Úmida Whiskas Patê Frango é um item da categoria racoes gatos com validade de 365 dias e custo aproximado de R$232.53. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Ração Úmida Whiskas Patê Frango for racoes gatos due to high demand and great cost-benefit. Stock usually replenished in 6 days.;The pet caregivers community rates it 4.5/5, praising the quality and durability of the product Ração Úmida Whiskas Patê Frango.;Ração Úmida Whiskas Patê Frango belongs to the racoes gatos category, with a shelf life of 365 days and an approximate cost of $232.53. Perfect to meet your pet's specific needs with safety and comfort.
1031430;ATTRACTIVE SANITARY EDUCATOR GOOD PET ANIMAL WORLD;Hygiene-Cachorros;un;13;10;730;172.41;O estabelecimento recomenda Educador Sanitário Atrativo Good Pet Mundo Animal para higiene limpeza cachorros pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 13 dias.;A comunidade de cuidadores de pets avalia em 4.5/5, elogiando qualidade e durabilidade do produto Educador Sanitário Atrativo Good Pet Mundo Animal.;Educador Sanitário Atrativo Good Pet Mundo Animal é um item da categoria higiene limpeza cachorros com validade de 730 dias e custo aproximado de R$172.41. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Educador Sanitário Atrativo Good Pet Mundo Animal for higiene limpeza cachorros due to high demand and great cost-benefit. Stock usually replenished in 13 days.;The pet caregivers community rates it 4.5/5, praising the quality and durability of the product Educador Sanitário Atrativo Good Pet Mundo Animal.;Educador Sanitário Atrativo Good Pet Mundo Animal belongs to the higiene limpeza cachorros category, with a shelf life of 730 days and an approximate cost of $172.41. Perfect to meet your pet's specific needs with safety and comfort.
3072989;Plush Mite Fruit Pumpkin Jambo;cachorros toys;un;19;100;9999;61.62;O estabelecimento recomenda Mordedor Pelúcia Fruit Abóbora Jambo para brinquedos cachorros pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 19 dias.;A comunidade de cuidadores de pets avalia em 4/5, elogiando qualidade e durabilidade do produto Mordedor Pelúcia Fruit Abóbora Jambo.;Mordedor Pelúcia Fruit Abóbora Jambo é um item da categoria brinquedos cachorros com validade de 9999 dias e custo aproximado de R$61.62. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Mordedor Pelúcia Fruit Abóbora Jambo for brinquedos cachorros due to high demand and great cost-benefit. Stock usually replenished in 19 days.;The pet caregivers community rates it 5/5, praising the quality and durability of the product Mordedor Pelúcia Fruit Abóbora Jambo.;Mordedor Pelúcia Fruit Abóbora Jambo belongs to the brinquedos cachorros category, with a shelf life of 9999 days and an approximate cost of $61.62. Perfect to meet your pet's specific needs with safety and comfort.
1033315;Hygienic Tray Furba Dawn Blue;Hygiene-Lumpeza-Gatos;un;8;10;730;88.72;O estabelecimento recomenda Bandeja Higiênica Furba Alvorada Azul para higiene limpeza gatos pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 8 dias.;A comunidade de cuidadores de pets avalia em 4/5, elogiando qualidade e durabilidade do produto Bandeja Higiênica Furba Alvorada Azul.;Bandeja Higiênica Furba Alvorada Azul é um item da categoria higiene limpeza gatos com validade de 730 dias e custo aproximado de R$88.72. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Bandeja Higiênica Furba Alvorada Azul for higiene limpeza gatos due to high demand and great cost-benefit. Stock usually replenished in 8 days.;The pet caregivers community rates it 4/5, praising the quality and durability of the product Bandeja Higiênica Furba Alvorada Azul.;Bandeja Higiênica Furba Alvorada Azul belongs to the higiene limpeza gatos category, with a shelf life of 730 days and an approximate cost of $88.72. Perfect to meet your pet's specific needs with safety and comfort.
3114804;Special Dog Junior Premium Pups;rackets-cachorros;kg;5;200;365;178.59;O estabelecimento recomenda Ração Special Dog Júnior Premium Cães Filhotes para racoes cachorros pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 5 dias.;A comunidade de cuidadores de pets avalia em 4/5, elogiando qualidade e durabilidade do produto Ração Special Dog Júnior Premium Cães Filhotes.;Ração Special Dog Júnior Premium Cães Filhotes é um item da categoria racoes cachorros com validade de 365 dias e custo aproximado de R$178.59. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Ração Special Dog Júnior Premium Cães Filhotes for racoes cachorros due to high demand and great cost-benefit. Stock usually replenished in 5 days.;The pet caregivers community rates it 5/5, praising the quality and durability of the product Ração Special Dog Júnior Premium Cães Filhotes.;Ração Special Dog Júnior Premium Cães Filhotes belongs to the racoes cachorros category, with a shelf life of 365 days and an approximate cost of $178.59. Perfect to meet your pet's specific needs with safety and comfort.
1029715;Repellent educator Good Pet Animal Mundo;Hygiene-Cachorros;un;9;10;730;56.04;O estabelecimento recomenda Educador Repelente Good Pet Mundo Animal para higiene limpeza cachorros pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 9 dias.;A comunidade de cuidadores de pets avalia em 5/5, elogiando qualidade e durabilidade do produto Educador Repelente Good Pet Mundo Animal.;Educador Repelente Good Pet Mundo Animal é um item da categoria higiene limpeza cachorros com validade de 730 dias e custo aproximado de R$56.04. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Educador Repelente Good Pet Mundo Animal for higiene limpeza cachorros due to high demand and great cost-benefit. Stock usually replenished in 9 days.;The pet caregivers community rates it 4/5, praising the quality and durability of the product Educador Repelente Good Pet Mundo Animal.;Educador Repelente Good Pet Mundo Animal belongs to the higiene limpeza cachorros category, with a shelf life of 730 days and an approximate cost of $56.04. Perfect to meet your pet's specific needs with safety and comfort.
